sku;slug;title;subtitle;author_name;publisher_name;isbn;barcode;edition_label;volume_number;volume_label;publication_year;page_count;language;description;sale_price;stock_minimum;status;location_label;category_name;genre_name;collection_name;source_name;source_url;confidence;raw_title;search_title;author_hint
CEDE-LIV-0638;so-o-amor-consegue-638;"SÓ O AMOR CONSEGUE";;"Zibia Gasparetto";"Editora Vida e Consciência";9788577222834;9788577222834;;;;2013;374;;"Nesse romance emocionante, a jovem Margarida nos mostra que só o amor tem o poder de vencer todos os obstáculos, unir as pessoas pela eternidade e está dentro de todos nós.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=9zCUDwAAQBAJ&source=gbs_api;1.0000;"Só o Amor Consegue";"Só o Amor Consegue";
CEDE-LIV-0640;sob-as-maos-da-misericordia-640;"SOB AS MÃOS DA MISERICÓRDIA";;"André Luiz Ruiz";"Ide Editora";9788573415193;9788573415193;;;;2024;444;;"Encerrando a trilogia, iniciada pelo ""O Amor Jamais te Esquece"" e ""A Força da Bondade"", a presente obra de Lucius, ""Sob as Mãos da Misericórdia"", apresenta ao leitor, em traços vivos e emocionantes, o entendimento do mecanismo da Compaixão com a qual o Criador conduz a evolução das criaturas, sempre buscando ampará-las como fez com Pilatos, Sulpício, Fúlvia e Sávio através dos corações generosos de Zacarias, Lívia, Simeão, Cléofas, Licínio, Décio, entre outros.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=adQ3EQAAQBAJ&source=gbs_api;1.0000;"SOB AS MÃOS DA MISERICÓRDIA";"SOB AS MÃOS DA MISERICÓRDIA";
CEDE-LIV-0643;sombras-que-retornam-643;"SOMBRAS QUE RETORNAM";;"Ricardo Orestes Forni";"Editora EME";9786555431223;9786555431223;;;;2024;208;;"Sentindo-se injustiçado e prejudicado materialmente por seu padrinho Lourenço, um rico empresário viúvo e pai da jovem Clarice, Celso se acha no direito de fazer justiça com suas próprias mãos. Desencarnado muito jovem – e com a facilidade de não ser visto por Lourenço –, ele se instala na casa de sua vítima e transforma suas noites em um pesadelo sem fim. Para sua surpresa, Celso encontra nesta mesma residência uma servidora fiel na figura de Josefa, que, nutrindo grande amor aos seus patrões, busca ajuda espiritual junto a um amigo, trabalhador do Centro Espírita Chão de Estrelas. Daí em diante vamos tomar conhecimento do drama que envolve essas personagens e a implicação que cada indivíduo exerce na vida um do outro. Recheado de ensinamentos espíritas, como a influência espiritual em nossas vidas e a relação direta da lei de ação e reação, Sombras que retornam apresenta a maneira amorosa e firme de como deve ser tratado um caso de obsessão.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=wzYTEQAAQBAJ&source=gbs_api;1.0000;"Sombras que Retornam";"Sombras que Retornam";
CEDE-LIV-0644;somos-todos-inocentes-644;"SOMOS TODOS INOCENTES";;"Lucius (Espírito), Zíbia Milani Gasparetto";;;;;;;2002;389;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=56lQkgEACAAJ&dq=intitle:%22Somos+Todos+Inocentes%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"Somos Todos Inocentes";"Somos Todos Inocentes";
CEDE-LIV-0646;s-o-s-familia-646;"S.O.S. FAMÍLIA";;"Divaldo Pereira Franco, Joanna de Ângelis";;9788582660010;9788582660010;;;;2002;;;"Reúne vários esclarecimentos e orientações oportunas, referentes à família, ditadas pela benfeitora espiritual Joana De Angelis, numa tentativa de contribuir para o ajustamento e o fortalecimento dos laços familiares, tão essenciais para o equilíbrio social.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=I4X8zwEACAAJ&dq=intitle:%22SOS+FAM%C3%8DLIA%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"SOS FAMÍLIA";"SOS FAMÍLIA";
CEDE-LIV-0647;sublimacao-647;SUBLIMAÇÃO;;"Elton Rosa de Souza";"Clube de Autores";;;;;;2025;52;;"Sublimação-obra feita em poucos dias- traz uma série de poesias da qual expressa minhas ideias em relação ao que representa muitos fatores sublimes, poucos perceptíveis em nosso país. Assim, foram desenvolvidas várias poesias a falar desse sistema, que alguns grupos em sociedade são os principais responsáveis. Isso é estruturante em nossa sociedade, bem como sem elas os homens Muti -shows que pintam suas vanglorias teriam merecimentos e reconhecimento sem os verdadeiros pilares dessa nação para eles desfilarem suas posturas de extravagâncias.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=yeR2EQAAQBAJ&source=gbs_api;1.0000;Sublimacao;Sublimacao;
CEDE-LIV-0648;sublime-expiacao-648;"SUBLIME EXPIAÇÃO";;"Divaldo Pereira Franco, Victor Hugo (Espírito)";"FEB Editora";9788569452119;9788569452119;;;;2021;195;;"Nossos corpos físicos são instrumentos para aquisição de experiência de nossos Espíritos na trajetória evolutiva, rumo à perfeição. Situados num tempo, espaço e grupo de Espíritos de distintos níveis evolutivos, somos compelidos à convivência com irmãos em Deus, em circunstâncias planejadas pelo Plano Espiritual para que se cumpram os nossos resgates, reajustes, provas e expiações – recursos divinos que objetivam a educação, a reabilitação do Espírito faltoso. A enfermidade é um desses recursos. Há doenças que procuramos e doenças que nos procuram. Das que procuramos podemos nos libertar, corrigindo nosso modo de viver, nossos hábitos e vícios. As que estão destinadas são de mais difícil superação, efeitos que são de equívocos passados. Por vezes exigem diversas encarnações. São catalogadas como doenças irreversíveis, incuráveis. A hanseníase, estigmatizante e segregadora social, tem sido um dos flagelos da Humanidade. Sublime expiação é do notável escritor francês Victor Hugo, que retorna pela psicografia de Divaldo Pereira Franco, em mais este romance. O autor informa, no prólogo, que as vidas que desfilam neste livro são reais. E conclui: “Do leito da hanseníase à pátria espiritual conhecemos, nas dores de Lucien, uma expiação sublime – nós que ainda carregamos lepromas morais danosos... Para a nossa reflexão espiritual, como advertência e roteiro, fiéis ao ensinamento de que o enfermo necessita de assistência médica, escrevemos esta obra.”";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=tz1IEAAAQBAJ&source=gbs_api;1.0000;"Sublime Expiacao";"Sublime Expiacao";
CEDE-LIV-0649;suicidio-a-falencia-da-razao-649;"SUICÍDIO - A FALÊNCIA DA RAZÃO";;"Luiz Gonzaga Pinheiro";"Editora EME LTDA EPP";9788595440678;9788595440678;;;;2018;166;;"O evangelho de Jesus é um hino à vida. E a vida é o mais alto investimento de Deus na criação. A vida é persistente. Uma vez criada, já faz parte da eternidade. A vida é a realidade mais palpável e abundante no universo. Devemos à vida uma admiração respeitosa, uma reverência sagrada, um cuidado delicado e vigilante a fim de que nada a perturbe. Por isso, todo aquele que atenta contra ela, seja a sua ou a de outrem, comete um crime brutal contra as leis de amor instituídas por Deus. Por qual razão alguém se acha com o direito de agredir a vida? Loucura? Desespero? Rebeldia? Nesta obra, Luiz Gonzaga Pinheiro analisa o suicídio sob diversos aspectos, sempre tentando desconstruir a ideia da sua prática, enfatizando o erro fatal que é a sua realização. Fugir da vida é simplesmente uma aventura impossível. Porque tudo na natureza conspira a favor da vida.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=PLdjDwAAQBAJ&source=gbs_api;1.0000;"SUICÍDIO - A FALÊNCIA DA RAZÃO";"SUICÍDIO - A FALÊNCIA DA RAZÃO";
CEDE-LIV-0650;tambores-de-angola-650;"TAMBORES DE ANGOLA";;"Robson Pinheiro, Ângelo Inácio (Espírito)";"Casa dos Espíritos Editora";9788587781215;9788587781215;;;;1998;272;;"Umbanda… Essa doutrina mágica que revela tantos saberes e desperta tantos preconceitos. Tambores de Angola é um romance que penetra nesse universo para desmistificar a figura dos caboclos, pretos-velhos e exus, entidades tão mal compreendidas. Mostra que para o bem não há fronteiras: é uma mãe-velha que orienta o personagem principal a ler O livro dos espíritos, de Allan Kardec, e o conduz a uma casa espírita, após livrar-lhe de um caso grave de obsessão. Mas, antes, o leitor participará de uma visita a bases das trevas e a uma agência de vinganças do umbral. Conhecerá o magnetismo como poderosa ferramenta para desequilibrar consciências e observará o trabalho redentor dos espíritos – índios, negros, soldados, médicos – e de médiuns que enfrentam o mal com determinação e coragem. A primeira obra espírita a mostrar a origem histórica e as diferenças entre umbanda e espiritismo, com profundo respeito. Quase 200 mil exemplares vendidos.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=VMVTAgAAQBAJ&dq=intitle:%22TAMBORES+DE+ANGOLA%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"TAMBORES DE ANGOLA";"TAMBORES DE ANGOLA";
CEDE-LIV-0651;tem-espiritos-no-escuro-651;"TEM ESPÍRITOS NO ESCURO?";;"Tatiana Benites";;9788598563947;9788598563947;;;;2017;;;"Este terceiro livro da série “Tem espíritos” traz as divertidas confusões que Laurinha faz com termos e definições do conteúdo espírita. Uma leitura para descontrair, entreter e transmitir os fundamentos do espiritismo, que sempre pede reflexão e valoriza a alegria, a liberdade e o bom-humor.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=_kGM0AEACAAJ&dq=TEM+ESPIR%C3%8DTOS+NO+ESCURO+%3F&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"TEM ESPIRÍTOS NO ESCURO ?";"TEM ESPIRÍTOS NO ESCURO ?";
CEDE-LIV-0652;tem-espiritos-no-banheiro-652;"TEM ESPÍRITOS NO BANHEIRO?";;"Tatiana Benites";;9788598563572;9788598563572;;;;2010;;;"Laurinha não tem medo de perguntar, investigar e refletir sobre diversos temas à luz da doutrina espírita, ainda que fazendo muita confusão. É assim, movida à curiosidade, que Laurinha encontra respostas para suas dúvidas, num jeito novo de se conhecer o espiritismo: um aprendizado divertido, de forma simples e direta, sem mistérios. Você vai gostar e se divertir, enquanto Laurinha apronra e aprende!";;;active;;;;;"Google Books";http://books.google.com.br/books?id=a--N0AEACAAJ&dq=TEM+ESP%C3%8DTITOS+NO+BANHEIRO%3F&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"TEM ESPÍTITOS NO BANHEIRO?";"TEM ESPÍTITOS NO BANHEIRO?";
CEDE-LIV-0653;terapeutica-de-emergencia-653;"TERAPÊUTICA DE EMERGÊNCIA";;"Divaldo Pereira Franco";;9788573471243;9788573471243;;;;2002;;;"Esta bonita obra constitui mensagens de esperanças e conforto para aqueles que se encontram aturdidos no abismo das aflições. Lida com atenção, torna-se uma terapia otimista, acenando as possibilidades de harmonia e fraternidade, tão escassas entre os homens. Assimilando o seu conteúdo e fazendo bom proveito de suas lições, já estaremos nos transformando para melhor. Conheça já esta fonte de luz e sabedoria!";;;active;;;;;"Google Books";http://books.google.com.br/books?id=tR_0zwEACAAJ&dq=intitle:%22TERAP%C3%8AUTICA+DE+EMERG%C3%8ANCIA%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"TERAPÊUTICA DE EMERGÊNCIA";"TERAPÊUTICA DE EMERGÊNCIA";
CEDE-LIV-0655;tormentos-da-obsessao-655;"TORMENTOS DA OBSESSÃO";;"Divaldo Pereira Franco, Manoel Philomeno de Miranda";;9788582660089;9788582660089;;;;2002;;;"O livro é mais um brado de alerta aos companheiros da trilha física para que não se descuidem dos deveres que nos dizem respeito em relação a Deus, ao próximo e a nós mesmos. Apresentamos a narração de várias vidas e suas histórias reais, esperamos que sensibilizem aqueles que nos honrarem com a atenção da sua leitura.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=EB8A0AEACAAJ&dq=intitle:%22TORMENTOS+DA+OBSESS%C3%83O%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"TORMENTOS DA OBSESSÃO";"TORMENTOS DA OBSESSÃO";
CEDE-LIV-0656;trabalho-mediunico-656;"TRABALHO MEDIÚNICO";;"Carlos Campetti, Vera Campetti";"FEB Editora";9788584850105;9788584850105;;;;2021;360;;"O trabalho mediúnico é uma construção individual e coletiva ao longo do tempo. Individual porque demanda de cada participante constante esforço de autoaperfeiçoamento. Coletivo porque o próprio grupo, em processo dinâmico, precisa manter-se em permanente desenvolvimento, uma vez que seus resultados correspondem à soma das conquistas de cada um de seus membros. Este livro, em linguagem simples e de fácil compreensão, oferece sugestões que auxiliam na implantação e manutenção de um trabalho mediúnico equilibrado e produtivo. Apresenta experiências que facilitam a interlocução entre os dois planos da vida, oferecendo particularmente ao dialogador elementos para a compreensão e aperfeiçoamento da sua tarefa de interação com Espíritos sofredores e obsessores. Também apresenta recursos de apoio ao médium quanto ao uso de sua sensibilidade para percepção da realidade espiritual, recepção e auxílio aos irmãos desencarnados desorientados e carentes de rumo libertador. Evidencia a importância da equipe na harmônica atividade de encaminhamento de irmãos desequilibrados para a reconquista da autoconfiança e do uso de suas potencialidades para a solução de suas pendências do passado e para a construção do bem que sempre está ao alcance de todos.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=SWAwDwAAQBAJ&source=gbs_api;1.0000;"TRABALHO MEDIÚNICO";"TRABALHO MEDIÚNICO";
CEDE-LIV-0657;tramas-do-destino-657;"TRAMAS DO DESTINO";;"Divaldo Pereira Franco, Manoel Philomeno de Miranda (Espírito)";"FEB Editora";9788569452553;9788569452553;;;;2021;238;;"Tramas do destino nos apresenta uma história real. Temos aqui a história do Espírito Ártemis, que abre mão de sua condição feliz no mundo espiritual para ajudar antigos afetos, numa reencarnação difícil, não por débito, mas por amor. Mostra a vida de renúncia deste Espírito, numa pequena cidade do interior da Bahia, frente às obsessões perniciosas, enfermidades como a hanseníase e dores morais superlativas, a fim de promover a redenção do seu clã. Atesta os benefícios dos ensinamentos espíritas, tendo na reencarnação a chave, a explicação dos sofrimentos humanos. Objetiva alertar e consolar aos que, na trama dos destinos, se veem atados nas redes dos compromissos procedentes das vidas passadas. Ressalta-se a vitória do amor vencendo o túmulo, já que a morte não existe, refletindo a verdade do Amor, Justiça e Misericórdia divina.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=RJplEAAAQBAJ&source=gbs_api;1.0000;"TRAMAS DO DESTINO";"TRAMAS DO DESTINO";
CEDE-LIV-0658;transe-e-mediunidade-658;"TRANSE E MEDIUNIDADE";;"Lamartine Palhano Jr.";;;;;;;1999;;Português;;;;active;;;;;FEEES;https://lojadesdobra.feees.org.br/produtos/transe-e-mediunidade-lamartine-palhano-jr/;1.0000;"TRANSE E MEDIUNIDADE";"TRANSE E MEDIUNIDADE";
CEDE-LIV-0659;transicao-planetaria-659;"TRANSIÇÃO PLANETÁRIA";;"Jorge Ramos";"Clube de Autores";;;;;;2025;100;;"Transição Planetária propõe uma leitura integrada da evolução da Terra e da humanidade, unindo ciência, filosofia e espiritualidade para explicar os ciclos cósmicos que transformam o planeta aproximadamente a cada 13 mil anos. A obra apresenta a hipótese de um sistema solar binário e de forças magnéticas capazes de influenciar a psique humana e o campo espiritual da Terra, culminando na separação vibratória entre consciências afins ao progresso e aquelas ainda presas a padrões destrutivos. Mais que um anúncio de mudanças planetárias, o livro é um convite à responsabilidade interior, ao despertar da consciência e à preparação para o nascimento de uma nova era.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=YcykEQAAQBAJ&source=gbs_api;1.0000;"TRANSIÇÃO PLANETÁRIA";"TRANSIÇÃO PLANETÁRIA";
CEDE-LIV-0660;transtornos-psiquiatricos-do-adulto-660;"TRANSTORNOS PSIQUIATRICOS DO ADULTO";;"Flavio Fortes D'Andrea";;;;;;;1988;232;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=Dy7UnAEACAAJ&dq=intitle:%22Transtornos+Psiquiatricos%22&hl=&as_pt=BOOKS&source=gbs_api;0.9767;"Transtornos Psiquiatricos";"Transtornos Psiquiatricos";
CEDE-LIV-0661;trilhas-da-libertacao-661;"TRILHAS DA LIBERTAÇÃO";;"Divaldo Pereira Franco, Manoel Philomeno de Miranda (Espírito)";"FEB Editora";9788584850013;9788584850013;;;;2021;266;;"Esta é mais uma importante leitura para os que se dedicam ao estudo da obsessão. Manoel Philomeno de Miranda, Espírito profundamente conhecedor desse fenômeno, tem nos oferecido obras de grande valor, informativas e esclarecedoras sobre o assunto. Neste livro é apresentada, defendida e detalhada a posição da Medicina holística, que trata o homem em seu todo: corpo material, mas, acima de tudo, um ser espiritual. Tratando do fenômeno obsessivo, são narrados três casos de obsessão, que se desenrolam concomitantemente, sendo um deles a temática central no desenvolvimento da obra – um médium curador que usava mal suas condições mediúnicas. Mostra, ao mesmo tempo, uma luta travada com as forças do mal que procuram atuar junto aos médiuns trabalhadores de uma Casa Espírita, aproveitando-se das fraquezas de cada um, visando à desorganização dos trabalhos do bem e à promoção do caos total com a consequente desmoralização dos trabalhos dos benfeitores espirituais. A obra detalha, passo a passo, todas as medidas da Espiritualidade superior para conseguir o seu objetivo maior: a conversão ao bem de uma entidade tida como um dos ministros do gênio do mal, testemunhada pelo grande séquito que o acompanhava. Há, no livro, lições de grande profundidade, tanto no que diz respeito à obsessão, como as relacionadas com a prática mediúnica.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=318wDwAAQBAJ&source=gbs_api;1.0000;"TRILHAS DA LIBERTAÇÃO";"TRILHAS DA LIBERTAÇÃO";
CEDE-LIV-0663;triunfo-pessoal-663;"TRIUNFO PESSOAL";;"Divaldo Pereira Franco, Joanna de Ângelis";;9788561879938;9788561879938;;;;2002;;;"A benfeitora espiritual Joanna De Ângelis apresenta importantes subsídios à Filosofia, à Ciência e à Religião, focalizando temas relacionados com a nossa felicidade. Temas atuais como depressão, transtornos obsessivos-compulsivos, esquizofrenia, terrorismo, síndrome do estresse pós-traumático, fobias e sociopatias, além de outros tormentos psicológicos. São propostas psicoterapêuticas baseadas na descoberta do Ser Integral e na identificação dos valores do self.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=tgPzzwEACAAJ&dq=intitle:%22TRIUNFO+PESSOAL%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"TRIUNFO PESSOAL";"TRIUNFO PESSOAL";
CEDE-LIV-0664;tudo-tem-seu-preco-664;"TUDO TEM SEU PREÇO";;"Zibia Gasparetto";"Editora Vida e Consciência";9788577226078;9788577226078;;;;2018;480;;"Ambientado na sociedade contemporânea, na qual a ambição parece ser um dos sentimentos dominantes, o romance traz a história de Mirtes, moça pobre e ambiciosa, que busca fama e riqueza a qualquer preço. Cega pelas ilusões do mundo, ela terá de trilhar um longo caminho até entender que a verdadeira felicidade reside nos valores nobres do espírito.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=cKShDwAAQBAJ&source=gbs_api;1.0000;"Tudo Tem Seu Preço";"Tudo Tem Seu Preço";
CEDE-LIV-0665;tudo-valeu-a-pena-665;"TUDO VALEU A PENA";;"Zibia Gasparetto";;9788585872885;9788585872885;;;;2003;369;;"Viver é um desafio constante. Sem perceber, entramos nas ilusões da realidade superficial, acreditando nas promessas fáceis da felicidade material, e mergulhamos assim nos sonhos fúteis do conforto físico, imaginando estar imunes ao sofrimento. Mas as ilusões obscurecem nossa lucidez, deturpam situações, invertem valores, nos arrastando aos círculos de sofrimento que queríamos evitar. E chega sempre a hora de descobrir que a vida é mais do que supúnhamos; sua sabedoria nos coloca diante da eterna chama da verdade, que ofusca nossas ilusões, nos forçando a distinguir o falso do verdadeiro. Por entre os choques da realidade profunda e as lições do dia-a-dia, conquistamos as vantagens da maturidade e entendemos que 'Tudo Valeu a Pena'.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=pm0EYAAACAAJ&dq=intitle:%22Tudo+Valeu+a+Pena%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"Tudo Valeu a Pena";"Tudo Valeu a Pena";
CEDE-LIV-0666;um-amor-de-verdade-666;"UM AMOR DE VERDADE";;"Zíbia Milani Gasparetto, Lucius (Espírito)";;9788585872335;9788585872335;;;;2004;409;;;;;active;;;;;"Google Books";http://books.google.com.br/books?id=ybOUygAACAAJ&dq=intitle:%22Um+Amor+de+Verdade%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"Um Amor de Verdade";"Um Amor de Verdade";
CEDE-LIV-0668;um-infinito-renascer-668;"UM INFINITO RENASCER";"reencarnação e progresso contínuo";"Alciene Ribeiro";"Editora EME";9786555431087;9786555431087;;;;2023;251;;"Logo de início constatei que se tratava de algo especial. Os primeiros capítulos, que descrevem lances de uma tragédia em família, já fazem prever o desenrolar de uma longa trama; o novelo de onde se puxariam os fios de várias existências! Imaginação? Impossível. Alciene Ribeiro apenas permitiu que emergissem na própria mente o que a alma já havia vivido antes. Em visita a Chico Xavier, Emmanuel, venerável benfeitor, deu à visitante amplo material para inspiração ao tecer elevadas considerações sobre a maternidade. Revelou a existência de uma escola no Além destinada à preparação das almas que se candidatam a desempenhar, na Terra, a sublime missão de mãe. Os anos correram. E, enfim, eis que vem à luz o novo livro de Alciene, como fruto sazonado a pender da árvore, aguardando que o recolhas Então, a ti, leitor, só te cabe recolher o fruto e degustá-lo. Aproveite bem a leitura! Rubens Toledo é jornalista e diretor de Comunicação na USE São Paulo";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=rYjhEAAAQBAJ&source=gbs_api;1.0000;"UM INFINITO RENASCER";"UM INFINITO RENASCER";
CEDE-LIV-0669;um-novo-recomeco-669;"UM NOVO RECOMEÇO";;"Milena Dallafina";"Clube de Autores";;;;;;2017;297;;"Depois de um relacionamento conturbado e problemas financeiros, Mila consegue outra (ou talvez a última) oportunidade para recomeçar sua vida profissional e amorosa. Ao recomeçar em um novo trabalho, surge a chance de viajar a trabalho para o México. Em um dia de folga, ensolarado, na praia, sentada em uma espreguiçadeira olhando para o mar, vê um homem passando para dar um mergulho e suspira sonhadora, nem imaginando como sua vida irá mudar a partir dali. Uma história que prova os sonhos de uma vida, de um novo mundo, de um novo... Recomeço.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=LBF6DwAAQBAJ&dq=intitle:%22UM+NOVO+RECOME%C3%87O%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"UM NOVO RECOMEÇO";"UM NOVO RECOMEÇO";
CEDE-LIV-0672;vampirismo-social-672;"VAMPIRISMO SOCIAL";;"Marcos Mascaretti";"Clube de Autores";;;;;;2025;110;;"Nesse livro, vamos abrir a caixa-preta dos relacionamentos abusivos. Porque nem todo vampiro chupa sangue. Alguns só querem seu tempo, sua paz e sua sanidade. Com humor e reflexões afiadas, este manual de sobrevivência mostra como identificar os vampiros da vida real e não ser mais o lanchinho emocional de ninguém. E se você é fã da Saga Crepúsculo, se acha a Buffy, a caça-vampiros, ou já quis invocar proteção igual à Sabrina, a aprendiz de feiticeira, prepare-se: aqui você vai aprender a reconhecer um espírito obsessor mais rápido do que o Edward Cullen some ao nascer do sol.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=KreAEQAAQBAJ&source=gbs_api;0.9193;VAMPIRISMO;VAMPIRISMO;
CEDE-LIV-0673;vampirismo-o-assedio-invisivel-673;"VAMPIRISMO - O ASSÉDIO INVISÍVEL";;"Maria Aparecida Caboclo";;9788588477902;9788588477902;;;;2010;;;"Os vampiros existem e estão por toda parte! Descubra quem são, quais são seus hábitos, como anular seus poderes e livrar-se deles! Maria Aparecida Caboclo, estudiosa da natureza das energias, usa a Fotografia Kirlian para identificar a perda de forças vitais causada pelos invasores de almas. Prepare-se para grandes revelações! Descubra como é possível evitar os vampiros que nos cercam, à espreita de uma oportunidade para nos assediar... Talismãs, orações cabalísticas, rituais, são recursos inúteis para afastá-los. O meio mais eficaz para evitar essa obsessão está neste livro!";;;active;;;;;"Google Books";http://books.google.com.br/books?id=z130zwEACAAJ&dq=Vampirismo+-+o+Assedio+Invisivel&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"Vampirismo - o Assedio Invisivel";"Vampirismo - o Assedio Invisivel";
CEDE-LIV-0674;vencendo-o-passado-674;"VENCENDO O PASSADO";;"Zibia Gasparetto";"Editora Vida e Consciência";9788577223039;9788577223039;;;;2008;400;;"Carolina é uma jovem que deseja seguir a própria vida. Não teria obstáculo algum se não fosse a rigidez e o controle de seu pai, impedindo-a de seguir seu caminho de maneira livre. A inteligência da vida, contudo, mostrará qual atitude está ocasionando seus desafios. Carolina perceberá que seu pai não é obstáculo para seu progresso, com também, que ela mesma deverá promover sua melhora interior, para então vencer o passado.";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=BTGUDwAAQBAJ&source=gbs_api;1.0000;"Vencendo o Passado";"Vencendo o Passado";
CEDE-LIV-0676;verdade-e-amor-ceu-676;"VERDADE E AMOR (CEU)";;"Francisco Cândido Xavier, Espíritos Diversos";"FEB Editora/CEU";9788584850563;9788584850563;;;;2021;87;;"Verdade e amor é a segunda obra inédita psicografada por Chico Xavier fruto da parceria entre as editoras FEB e CEU. Esta obra inédita conta com 34 mensagens — entre poemas e prosas —, que nos trazem reflexões sobre perdão, o exercício da humildade e da paciência, o otimismo, além de entrevistas e preciosas súplicas que levam a auxiliar-nos uns aos outros, exercendo bondade e compreensão. Uma publicação na qual os Espíritos Emmanuel, Maria Dolores, Cornélio Pires, Júlio Monteiro, Luiz Mendes, Plínio Pereira, Epiphanio Leite, Irmão X, entre outros, levam-nos ao genuíno significado da VERDADE e do AMOR. “A Verdade é Luz. Entretanto, o Amor é a própria vida.”";;;active;;;;;"Google Books";https://play.google.com/store/books/details?id=JXxlEAAAQBAJ&source=gbs_api;1.0000;"VERDADE E AMOR";"VERDADE E AMOR";
CEDE-LIV-0677;victor-alem-da-vida-e-eternamente-entre-nos-677;"VICTOR, ALÉM DA VIDA... E ETERNAMENTE ENTRE NÓS";;"Eliana Machado Coelho, Maria Lúcia Gallinaro, Victor Hugo Deppman, Marisa Rita Riello Deppman";;9788578131869;9788578131869;;;;2018;;;"O Caso Victor Hugo Deppman que, em 09 de abril e 2013, comoveu o Brasil quando o universitário retornava para casa e perdeu a vida por causa de um celular, volta à tona tocando corações, emocionando e confortando aqueles em desejam saber sobre a vida após a vida. Na espiritualidade, Victor vê a oportunidade de fazer com que a sua história, dessa e de outras vidas, sirva de exemplo para cultivarmos o perdão, o amor ao próximo, o autocontrole, o propósito no bem e, acima de tudo, nossa fé em um Deus bom e justo. Conta-nos o quanto a religiosidade é importante, que o respeito ao próximo é primordial e deve ser ensinado e exemplificado pela família e sociedade desde a tenra idade. Com maestria e linguagem fácil, o autor espiritual relata-nos como foi sua chegada à espiritualidade e como o comportamento de sua família o afetou. Mais ainda, como amigos do plano invisível uniram sua mãe, Marisa Riello Deppman, e as médiuns Maria Lúcia Gallinaro e Eliana Machado Coelho para trazer à Luz suas histórias, exemplo de amor e fé. Mostrando que, apesar da dor pela perda de um filho, é possível prosseguir com propósito no bem para cuidar e orientar os irmãos no mundo, pois, dessa forma, oferecemos amor, alento e força também àquele que se foi. Um livro que toca a alma humana.";;;active;;;;;"Google Books";http://books.google.com.br/books?id=pZ4A0AEACAAJ&dq=intitle:%22VICTOR,+AL%C3%89M+DA+VIDA...+E+ETERNAMENTE+ENTRE+N%C3%93S%22&hl=&as_pt=BOOKS&source=gbs_api;1.0000;"VICTOR, ALÉM DA VIDA... E ETERNAMENTE ENTRE NÓS";"VICTOR, ALÉM DA VIDA... E ETERNAMENTE ENTRE NÓS";
